OSN,LAT,LONG,ALT,SDMT,BIO_N,BIO_C,BRG_N,BRG_C,ACANTHACEA,AIZOACEAE,AMARANTHAC,LANNEA_SCL,ILEX_MITIS,AMBROSIEAE,ARTEMISIA,STOEBE,SENECIO,TARCHONANT,AVICENNIA,BALANITES,CAESALPINI,CAPPARIDAC,CLUSIACEAE,COMBRETACE,CONNARACEA,AFROCRANIA,CUPRESSACE,CYPERACEAE,DIDIERACEA,DILLENIACE,EPHEDRA,ERICACEAE,ALCHORNEA,BRIDELIA,CHROZOPHOR,DRYPETES_T,MACARANGA_,FLUEGGEA_T,TETRORCHID,UAPACA,CAMPYLOSTE,SACOGLOTTI,HYMENOCARD,HYPERICUM,ICACINACEA,IRVINGIA_T,HUGONIA,LOBELIA,ANTHOCLEIS,NUXIA_TYPE,MALPIGHIAC,MELIACEAE,ACACIA,CALPOCALYX,DICHROSTAC,ENTADA_TYP,PARKIA,MORACEAE,MYRICA,PYCNANTHUS,MYRSINE_AF,RAPANEA,SYZYGIUM_T,NYCTAGINAC,CAMPYLOSPE,LOPHIRA,SAUVAGESIA,OLEA,BORASSUS_H,ELAEIS_GUI,POACEAE,PODOCARPUS,PROTEACEAE,RHAMNACEAE,RHIZOPHORA,ALCHEMILLA,CLIFFORTIA,HAGENIA_AB,PRUNUS,RUBUS,ANTHOSPERM,IXORA_TYPE,MITRACARPU,ZANTHOXYLU,SALVADORA,ALLOPHYLUS,BLIGHIA,DODONAEA,SAPOTACEAE,COLA_TYPE,TAMARIX,CHRISTIANA,TILIA_TYPE,TRIBULUS,CELTIS,HOLOPTELEA,URTICACEAE,FAGONIA,ZYGOPHYLLU,MICRODESMI,TYPHA,ASTERACEAE,CONYZA_TYP,ACALYPHA,NYMPHAEA,EUPHORBIA_,RHUS_TYPE,PHOENIX,EUCALYPTUS,PINUS,HELICHRYSU,SPERMACOCE,FABACEAE_U,PLANTAGO,EUPHORBIAC,EUCLEA,CICHORIEAE,RUBIACEAE_,INDIGOFERA,TREMA_TYPE,CARYOPHYLL,PULICARIA_,RUMEX,BRASSICACE,APIACEAE,LAMIACEAE,PTERIDOPHY
556,1.45,31,819.5,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,East Sudanian savanna,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615384615,10.15384615,0,0,0,0,1.538461538,0,0,0,0,0,0,0,0,0,0.615384615,0,0,0,0,0,0,0,0,0,4.923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0,0,70.15384615,0.923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0,0,0,0,0,0.615384615,0,0,0.615384615,0,0.923076923,0,0.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.692307692
557,0.917,30.283,761,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,East Sudanian savanna,5,0,0,0.319488818,0,0,0,0,0,0,0,0,0,0,0.638977636,0,3.194888179,0,0,1.277955272,21.08626198,0,0,0,0,3.194888179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319488818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.84025559,2.236421725,0,0,0,0,0,0.319488818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.555910543,0,0,0,0,0,5.750798722,1.277955272,0,0,0,0.319488818,0,1.916932907,0,0.319488818,0,0.319488818,0,0,0,0.319488818,0,0,0,0,0,0,0,0,0,0,4.792332268
558,0.883,30.267,795,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,East Sudanian savanna,5,0.218340611,0,0.218340611,0,0,0,0,0,0,0,0,0,0,0.436681223,0,1.091703057,0,0,0.218340611,5.458515284,0,0,0,0,0.873362445,0,0,0,0,0.218340611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436681223,0,0,0.218340611,0,0,0,0,0,0,0,0,0,0,0,77.72925764,1.091703057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436681223,0,0,0,0,0,1.965065502,0.436681223,0,0.218340611,0,1.965065502,1.310043668,0.436681223,0,1.528384279,0,0,0.218340611,0,0,0.218340611,0.655021834,0,0,0,0,0,0,0,0,0,2.401746725
559,0.883,30.267,795,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,East Sudanian savanna,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754385965,0,0,0,0,0,15.49707602,0,0,0,0.292397661,3.50877193,0,0,0,0,0,0.292397661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292397661,48.83040936,1.461988304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169590643,0,0,0,0,0,2.631578947,0,0,0,0,0.292397661,0.877192982,0.584795322,0,0,0,0,0,0,0,17.83625731,0,0.584795322,0,0,0,0,0,0,0,0,4.093567251
560,0.833,30.267,840,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,East Sudanian savanna,5,0,0,0.711743772,0,0,0,0,0,0,0,0,0,9.964412811,0.355871886,0,1.423487544,0,0,0.355871886,16.01423488,0,0,0,0,2.846975089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.914590747,0,44.12811388,1.067615658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.067615658,0,0,0,0,0,2.846975089,0,0,0,0,0.355871886,0,2.135231317,0.355871886,0,0,0,0,0,0,0.355871886,0.355871886,0.355871886,0,0.355871886,0,0,0,0,0,0,11.03202847
561,0.85,30.267,837,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,East Sudanian savanna,5,0,0,1.93236715,3.8647343,0,0,0,0,0,0,0,0,0,0.966183575,0,2.415458937,0,0,1.449275362,15.4589372,0,0,0,0,0.966183575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5942029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966183575,0,0,0,0,0,3.381642512,0.483091787,0,7.246376812,0,0.483091787,0,42.99516908,1.449275362,0,0,0,0.966183575,0,0,0,0,0,0,0,0,0,0,0,0,0,3.381642512
562,0.833,30.267,840,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,East Sudanian savanna,5,0,0,0.280898876,0,0,0,0,0,0,0,0,0,0,0,0,5.337078652,0,0,0.842696629,10.11235955,0,0,0,0,1.966292135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280898876,0,67.41573034,1.404494382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842696629,0,0.561797753,0,0,0,1.685393258,0.561797753,0,0.842696629,0,0.280898876,0,2.808988764,0,0.280898876,0,0,0,0,3.08988764,0,0,0.280898876,0,0,0,0,0,0,0,0,1.123595506
563,0.85,30.267,837,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,East Sudanian savanna,5,0.290697674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.30232558,0,0,0.290697674,3.488372093,0,0,0,0,0.581395349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.651162791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290697674,0,0,0,0,0,1.453488372,0,0,0,0,0.872093023,0,1.162790698,0,0,0,0,0,0,1.453488372,0,0,0,0,0,0,0,0,0,0,0,1.162790698
564,0.85,30.267,837,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,East Sudanian savanna,5,0.33557047,0,0.33557047,0.33557047,0,0,0,0,0,0,0,0,0,0,0,20.46979866,0,0,0.67114094,19.12751678,0,0,0,0.33557047,3.355704698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67114094,0,0,0.33557047,0,0,0,0,0,0,0,0,0,0,0.33557047,33.22147651,1.006711409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.026845638,0,0,0,0,0,1.342281879,0,0.33557047,0,0,0,6.040268456,0.33557047,0,0.67114094,0,0.33557047,0,2.348993289,0,0,0,0,0,0,0,0,0,0.33557047,0,0,0,0,0,0,0,0,3.691275168
565,0.833,30.267,840,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,East Sudanian savanna,5,0,0,0.943396226,0,0,0,0,0,0,0,0,0,0,0,0,7.547169811,0,0,0,8.018867925,0,0,0,0,0.471698113,0,0,0,0.471698113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943396226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.22641509,2.358490566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471698113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.886792453,0.943396226,0,0,0,0,0,0.943396226,0,0,0,0.943396226,0,0,0,0.471698113,0,0,0,0,0,0,0,0,0,0,2.358490566
566,0.833,30.267,840,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,East Sudanian savanna,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980392157,0,0,0,9.803921569,0,0,0,0,0.980392157,0,0,0,0.326797386,0,0,0.326797386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.02614379,0,46.40522876,1.960784314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980392157,0,0,0,0,0,0,0.980392157,0,0.326797386,0,0,0,0,1.307189542,0,0,0,0,0,0,0,0,0,0,0,3.594771242
567,0.883,30.267,795,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,East Sudanian savanna,5,0.288184438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288184438,0,0,0,6.051873199,0,0,0,0,2.017291066,0,0,0,0.576368876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576368876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288184438,69.74063401,1.152737752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864553314,0,0,0,0,0,1.152737752,0.288184438,0,0.288184438,0,11.52737752,0.576368876,0.288184438,0,0.288184438,0,0,0,0,0,3.170028818,0,0,0,0.288184438,0,0,0,0,0,0,0.288184438
568,0.517,30.35,1424,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Albertine Rift montane forests,1,0,0,1.62601626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06504065,11.92411924,0,0,0,0,1.62601626,0,0,0,0.27100271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27100271,0,0,0,0,5.962059621,0,0,0,0,0,0,0,0,0,1.35501355,0,0,9.214092141,0.81300813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27100271,0,0,0,0,0,12.19512195,0,0.54200542,0,0,0,0.81300813,3.79403794,0,0.81300813,0,0,0.27100271,0.54200542,0.27100271,4.06504065,0,0,0,0,0,0,0,0.27100271,0,0,0,0,0,0,0,0,39.02439024
569,0.517,30.35,1424,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Albertine Rift montane forests,1,0.334448161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668896321,0,0,0,4.682274247,2.675585284,0,0,0,0,0.668896321,0,0,0,0.668896321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35451505,0,0,0.668896321,1.672240803,0,0,0,0,0,0,0,0,0,0,0,0.334448161,0,0,0,0,0.334448161,0,0,0,0,0,50.16722408,0,0,0,0,0,0.334448161,0.334448161,0,0.668896321,0,0.334448161,0,1.003344482,0.334448161,7.357859532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.40133779
570,0.517,30.35,1424,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Albertine Rift montane forests,1,0,0,0.380228137,0,0,0,0,0,0,0,0,0,1.520912548,0,0,0.380228137,0,0,3.422053232,12.92775665,0,0,0,0,1.520912548,0.760456274,0,0,1.140684411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380228137,0,0,0,0,0,0,0,0,3.802281369,0,0,4.182509506,0.760456274,0,0,0,0,0,0,0,0,0,0,0,0.380228137,0,0,0,0,15.20912548,0,0,0,0,0,6.08365019,0,0,0,0,0,0.380228137,0.380228137,0,0,0,0,0,1.901140684,0,5.703422053,0,0,0,0,0.380228137,0,0.380228137,1.140684411,0,0.760456274,0,0,0,0,0.760456274,0,35.36121673
571,0.517,30.35,1424,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Albertine Rift montane forests,1,0.262467192,0,0.524934383,0,0,0,0,0,0,0,0,0,0,0,35.69553806,0.262467192,0,0,7.086614173,2.362204724,0,0,0,0,0.787401575,0,0,0,1.837270341,0,0.524934383,0,0,0,0,0,0.262467192,0,0,0,0,0,0,0.262467192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.299212598,0.524934383,0,1.837270341,0.524934383,0,0,0,0,0,0,0.262467192,0,0,0,0,0,0,0,0,0,0.262467192,0,0,0,0,0,4.98687664,0,0,0,0,0,0,0.787401575,0,0,0,0.787401575,0.524934383,0,0,3.412073491,0,0,0,0,0.262467192,0,0,0,0,0.787401575,0,0,0,0,0,0,28.87139108
572,0.517,30.35,1424,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Albertine Rift montane forests,1,1.597444089,0,1.916932907,0,0,0,0,0,0,0,0,0,0,0,5.111821086,0.319488818,0,0,4.47284345,8.306709265,0,0,0,0,0.638977636,0,0,0,6.389776358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319488818,0,0,0,0,0.319488818,0,0,0,0,3.514376997,0,0,18.84984026,0.319488818,0.319488818,0,0,0,0,0,0.638977636,0,0,0,0,0.319488818,0,0,0,0,1.916932907,0,0,0,0,0,16.93290735,0,0,0,0,0,0.958466454,0.958466454,0,0.638977636,0,0,0,1.277955272,0.958466454,5.111821086,0,0,0,0,0.319488818,0,0,0.319488818,0,0.319488818,0,0,0,0,0,0,16.93290735
573,0.517,30.35,1424,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Albertine Rift montane forests,1,0,0,0.694444444,0,0,0,0,0,0,0,0,0,0,0,1.388888889,0.347222222,0,0,6.944444444,4.861111111,0,0,0,0,0.694444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.736111111,1.041666667,0,0,0,0,0,0,0,0,8.680555556,0,0,4.166666667,0,0,0,0,0,0,0.347222222,0,0,0,0,0,0,0,0,0,0,3.472222222,0,0,0,0,0,26.04166667,0.347222222,0,0,0,0,0.347222222,1.041666667,0,0.694444444,0,0.347222222,0.347222222,0,1.041666667,5.902777778,0,0,0,0,0,0,0,1.388888889,0,0,0,0,0,0,0,0,28.125
574,0.517,30.35,1424,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Albertine Rift montane forests,1,0,0,0.268096515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.825737265,3.753351206,0,0,0,0,0.804289544,0,0,0,0.536193029,0,0,0,0,0,1.876675603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.340482574,0,0,0,0,0,0,0,0,0,5.361930295,0,0,4.557640751,0.268096515,0,0,0,0,0,0,0.536193029,0,0,0,0,0,0,0,0,0.536193029,0.804289544,0,0,0,0,0,41.01876676,0,0.268096515,0,0,0,0,1.608579088,0,1.340482574,0,0,0,1.072386059,0,2.144772118,0,0,0,0,0,0,0,0.268096515,0,0,0,0,0,0,0,0,26.80965147
575,0.517,30.35,1424,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Albertine Rift montane forests,1,0.597014925,0,0.298507463,0,0,0,0,0,0,0,0,0,0.298507463,0,0.895522388,0,0,0,4.179104478,7.462686567,0,0,0,0,0.895522388,0,0,0,0.298507463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298507463,0,0,0,0,0,0,0,0,0,2.985074627,0,0,6.268656716,0.298507463,0,0,0,0,0,0,0.895522388,0,0,0,0,0.597014925,0,0,0,0,0.597014925,0,0,0,0,0,31.94029851,0,0,0,0,0,0.895522388,0.895522388,0,0.895522388,0,0,0,1.492537313,0.597014925,11.04477612,0,0,0,0,0.298507463,0,0,0,0,0.597014925,0,0,0,0,0,0,24.47761194
576,0.517,30.35,1424,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Albertine Rift montane forests,1,0.826446281,0,0.826446281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.090909091,5.785123967,0,0,0,0,0.550964187,0,0,0,0,0,0,0,0,0,0.550964187,0,0.275482094,0,0,0,0,0,0,0.275482094,0,0,0,0,0,1.377410468,0,0,0,0,0,0,0,0,0,3.305785124,0,0,2.754820937,0,0,0,0,0,0,0,0,0,0,0,0,0.275482094,0,0,0,0,4.683195592,0,0,0,0,0,11.57024793,0,0,0,0,0,0.275482094,1.377410468,0,0.826446281,0,0.275482094,0,0.550964187,0.550964187,25.06887052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.92561983
577,0.85,30.267,837,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,East Sudanian savanna,5,1.162790698,0,0.387596899,0.387596899,0,0,0,0,0,0,0,0,0,0,0,0.387596899,0,0,0,17.05426357,0,0,0,0,1.162790698,0,0,0,0.387596899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.325581395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387596899,0,0,21.70542636,0.775193798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387596899,0,0,0,0,1.937984496,0,0,7.364341085,0,0,0,40.69767442,0,0,0,0,0,0,0,0,0.775193798,0,0,0,0,0,0,0,0,0,2.713178295
578,0.85,30.267,837,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,East Sudanian savanna,5,0,0,1.869158879,0,0,0,0,0,0,0,0,0,0,0,0,1.246105919,0,0,0,9.034267913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.13395639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31152648,0,0,0,1.246105919,0,0,49.53271028,0,0,0,17.13395639,0,0,0,0,0,0,0.31152648,0,0.31152648,0.62305296,0,0,0,0,0,0,0,0,1.246105919
579,0.85,30.267,837,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,East Sudanian savanna,5,0,0,3.237410072,0,0,0,0,0,0,0,0,0,0,0,0,1.079136691,0,0,0.35971223,7.553956835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71942446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.02877698,0.71942446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71942446,0,45.68345324,0,0,0,23.38129496,0,0,0,0,0,0,0,0,0.35971223,0,0,0,0,0,0,0,0,0,2.158273381
580,-19.883,46.95,1745,Lake,Tropical and Subtropical Moist Broadleaf Forests,1,Madagascar subhumid forests,18,0,0,0,0,0,0,0,0,1.228501229,0,0,0,0,0,0,0,0,0,1.228501229,16.70761671,0,0,0,1.965601966,0,0,0,0,0,0,0,0.245700246,0,0,0,0,0,0,0,0,0,0,0,0.245700246,1.228501229,0,0,0,0,0.245700246,0,0,0,0,0,0,0,0,0,0,0,0,39.8034398,7.125307125,0,0,0,0,0,0,0,0,1.71990172,0,0,0,0,0,0,0,0,0,0,0,0,0,1.474201474,0,0,0,0,0,0,0.737100737,0,0,0.982800983,0,0,0,0.737100737,10.81081081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.51351351
581,22.917,39.083,39,Surface,Deserts and Xeric Shrublands,13,Red Sea Nubo-Sindian tropical desert and semi-desert,25,0,0,43.10344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.896551724,0,0,2.586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.03448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.586206897,0,0,0,0,0,0,0,1.724137931,0,0,0,6.896551724,0,0,0.862068966,0,0,0,0,0,0,2.586206897,0.862068966,0,0
582,-2.274,36.133,594,Lake,Flooded Grasslands and Savannas,9,East African halophytics,1,0.301204819,0,2.108433735,0,0,0,0,0,0,0,0,0.301204819,0,0.903614458,0,0.301204819,0,0,1.807228916,13.85542169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903614458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602409639,0,0,54.81927711,12.34939759,0,0,0,0,0,0.903614458,0,0,0,0,0,0,2.710843373,0,0,1.204819277,0,0,0,0,0,0,0,0,0,0,0,0,4.518072289,0.602409639,0,0.301204819,0,0.301204819,0.301204819,0,0,0,0,0,0,0,0,0,0,0,0.301204819,0,0,0,0,0,0,0,0.602409639
583,29.667,47.717,64,Surface,Deserts and Xeric Shrublands,13,Persian Gulf desert and semi-desert,23,0,1.030927835,54.63917526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06185567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06185567,0,0,0,0,0,0,0,0,0,0,8.24742268,0,0,0,0,0,0,0,0,0,0,4.12371134,6.18556701,0,0,10.30927835,0,0,0,0,0,0,0,11.34020619,0,0
584,29.65,47.717,74,Surface,Deserts and Xeric Shrublands,13,Persian Gulf desert and semi-desert,23,0,0.523560209,37.69633508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.282722513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.617801047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.80104712,0,0,0,0,0,0,0.523560209,0.523560209,0,0,7.329842932,2.617801047,0,0,15.18324607,0,0,0,0,0,0,2.617801047,6.282722513,0,0
585,29.6,47.8,67,Surface,Deserts and Xeric Shrublands,13,Persian Gulf desert and semi-desert,23,0,0,60.71428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.040816327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.081632653,0,0,0,0,0,0,0,0,0,0,3.06122449,6.12244898,0,0,21.42857143,0,0,0,0,0,0,2.040816327,0,0,0
586,29.433,47.733,8,Surface,Deserts and Xeric Shrublands,13,Persian Gulf desert and semi-desert,23,0,0,45.90163934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.918032787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.39344262,0,0,29.50819672,0,0,0,0,0,0,0,3.278688525,0,0
587,29.567,48.133,4,Surface,Deserts and Xeric Shrublands,13,Persian Gulf desert and semi-desert,23,0,0,46.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.8,0,0,0.8,40,0,0,2.4,0,0,0,0,0,0,2.4,0.8,0,0
588,29.133,48.133,6,Surface,Deserts and Xeric Shrublands,13,Persian Gulf desert and semi-desert,23,0,0,41.54589372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.87439614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483091787,0,0,5.314009662,0,0,0,0,0,0,0,0,0,0,0.483091787,30.9178744,0,0,2.898550725,0,0,0,0,0,0,0.483091787,0,0,0
589,28.383,47.9,174,Surface,Deserts and Xeric Shrublands,13,Persian Gulf desert and semi-desert,23,0,0,45.79439252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.88785047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.803738318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.738317757,0,0,0,0,0,0,0,0.934579439,0,0,0,20.56074766,0,0,5.607476636,0,0,0,0,0,0,1.869158879,2.803738318,0,0
590,28.35,48.45,19,Surface,Deserts and Xeric Shrublands,13,Persian Gulf desert and semi-desert,23,0,0,42.30769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38461538,0,0,0,0,0,0,0,0,0,0,1.923076923,7.692307692,0,0,25,0,0,0,0,0,0,1.923076923,3.846153846,0,0
591,28.383,48.7,0,Surface,Deserts and Xeric Shrublands,13,Persian Gulf desert and semi-desert,23,0,0.282752121,96.70122526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7332705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188501414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094250707,0,0,0,0,0,0,0,0,0,0
